y_true,y_pred,y_prob
1.0,1,0.7423542
0.0,1,0.69156986
1.0,0,0.29424262
1.0,1,0.82671714
1.0,1,0.59848523
0.0,0,0.31407574
0.0,0,0.20180981
0.0,1,0.6334305
0.0,1,0.54648954
1.0,0,0.42431304
1.0,0,0.31752646
1.0,1,0.68994904
1.0,1,0.89494383
0.0,0,0.1501809
1.0,1,0.52497196
1.0,1,0.85375595
1.0,1,0.85225487
1.0,0,0.25196645
0.0,1,0.7895489
1.0,1,0.8492829
0.0,0,0.23400636
0.0,1,0.6988313
1.0,1,0.67313284
1.0,1,0.75749326
0.0,1,0.72519475
1.0,1,0.6418964
0.0,0,0.17043115
0.0,0,0.3803728
0.0,1,0.7335825
1.0,1,0.6983573
0.0,0,0.07093306
0.0,0,0.09188028
0.0,1,0.8141406
0.0,0,0.14727129
1.0,1,0.7606744
1.0,1,0.8809324
0.0,0,0.14262551
0.0,1,0.7106467
1.0,0,0.4644799
0.0,1,0.89792
1.0,1,0.8216038
0.0,1,0.75683594
0.0,0,0.08430181
1.0,0,0.45576212
1.0,0,0.48479977
0.0,0,0.2716125
1.0,0,0.28378007
0.0,1,0.59421086
1.0,1,0.66753316
0.0,0,0.33556134
0.0,1,0.81667435
1.0,1,0.78056276
0.0,1,0.7378141
1.0,1,0.7020625
0.0,0,0.45060095
0.0,1,0.6087775
1.0,0,0.3439392
1.0,1,0.58862746
0.0,0,0.3988979
1.0,1,0.70069385
1.0,1,0.7218077
0.0,0,0.053203996
0.0,0,0.4056196
1.0,0,0.3624386
0.0,1,0.60986245
1.0,0,0.111042105
1.0,1,0.65190965
1.0,1,0.70096385
1.0,1,0.89791566
0.0,0,0.13515599
1.0,1,0.691304
1.0,1,0.721476
1.0,1,0.5566738
0.0,0,0.06982583
1.0,1,0.7378595
0.0,0,0.102128915
1.0,1,0.6260063
0.0,0,0.17271343
1.0,1,0.6052926
1.0,1,0.8491092
1.0,1,0.6861334
0.0,0,0.25701773
0.0,1,0.57437205
1.0,1,0.5227711
0.0,0,0.36815494
1.0,1,0.71981406
1.0,1,0.86243993
1.0,1,0.8022795
1.0,1,0.6227866
1.0,1,0.7207175
1.0,1,0.5653445
1.0,1,0.7272035
1.0,1,0.51111877
0.0,0,0.45845336
0.0,1,0.6924145
0.0,0,0.27926126
1.0,0,0.4800467
1.0,1,0.73872215
1.0,1,0.82212347
0.0,0,0.0986808
0.0,0,0.06078016
0.0,0,0.16938719
0.0,1,0.50294036
1.0,1,0.7728397
1.0,1,0.7863948
0.0,0,0.1501809
0.0,0,0.090338215
0.0,1,0.70795715
0.0,0,0.11438281
1.0,1,0.6099617
0.0,0,0.47059515
0.0,0,0.1901074
0.0,0,0.14487614
0.0,0,0.11368446
0.0,0,0.30016547
1.0,0,0.09524501
0.0,0,0.13212372
0.0,1,0.6481289
0.0,1,0.6030518
0.0,0,0.2939631
1.0,1,0.5807124
0.0,0,0.18559925
0.0,0,0.31096786
0.0,0,0.2517426
0.0,0,0.026910735
1.0,0,0.34934166
0.0,0,0.12957719
0.0,1,0.69535834
1.0,0,0.17962958
1.0,1,0.7926934
1.0,1,0.909
0.0,1,0.75096065
0.0,0,0.41320705
1.0,1,0.6355393
0.0,0,0.24831937
0.0,0,0.37212613
0.0,0,0.0548428
0.0,0,0.058891367
0.0,1,0.75528544
1.0,1,0.69690764
1.0,1,0.7067616
0.0,1,0.7868502
0.0,0,0.09304237
1.0,1,0.8003493
0.0,1,0.6809139
1.0,1,0.7785289
1.0,1,0.75096065
0.0,0,0.1559318
1.0,0,0.18244267
0.0,0,0.3643219
1.0,1,0.799354
1.0,1,0.8111132
1.0,0,0.35428393
0.0,1,0.57016844
0.0,1,0.7598479
1.0,0,0.07164079
1.0,1,0.7823251
0.0,0,0.08582226
1.0,0,0.44111332
1.0,0,0.35513762
1.0,1,0.7197533
1.0,1,0.6231474
1.0,1,0.9029382
1.0,1,0.7084989
1.0,1,0.7007697
1.0,1,0.6949209
0.0,1,0.70485276
1.0,0,0.18918513
0.0,0,0.13662261
1.0,1,0.8797598
0.0,0,0.39210308
0.0,0,0.013321763
1.0,1,0.9032454
0.0,1,0.6151351
0.0,1,0.747286
1.0,0,0.16550888
0.0,0,0.060727023
0.0,1,0.70563036
1.0,1,0.5380288
1.0,0,0.44850448
1.0,0,0.46732783
1.0,1,0.7998643
0.0,0,0.16590428
1.0,1,0.56090033
0.0,1,0.5308064
0.0,0,0.28936052
0.0,0,0.12533616
1.0,1,0.7459602
1.0,1,0.6499282
0.0,0,0.2829108
0.0,1,0.7382018
0.0,0,0.24432318
0.0,0,0.021106355
1.0,1,0.8878861
0.0,0,0.044988167
0.0,0,0.09290519
1.0,1,0.6651907
0.0,0,0.12617438
1.0,1,0.87472844
1.0,1,0.8357407
1.0,1,0.76543784
1.0,1,0.7235703
1.0,1,0.63047063
1.0,1,0.8291181
0.0,1,0.6274697
1.0,0,0.36174896
1.0,1,0.8593598
0.0,1,0.6747213
0.0,0,0.22511826
0.0,1,0.74064714
0.0,0,0.1632236
1.0,0,0.34063336
0.0,0,0.16635703
1.0,0,0.30460533
1.0,1,0.68258315
0.0,1,0.8877847
1.0,1,0.7600514
1.0,1,0.56847733
0.0,0,0.48519942
0.0,0,0.32374278
1.0,1,0.58714193
0.0,1,0.7294213
0.0,0,0.29196417
0.0,0,0.3590775
0.0,1,0.55710095
0.0,0,0.05058349
0.0,1,0.7054426
1.0,1,0.65427035
1.0,1,0.77213645
0.0,0,0.091177925
1.0,1,0.81574214
0.0,1,0.7417326
0.0,0,0.13957636
1.0,1,0.8923125
1.0,1,0.87042207
1.0,1,0.75738543
0.0,0,0.19806919
0.0,0,0.3398774
0.0,1,0.6347184
1.0,0,0.17942642
0.0,0,0.32374278
0.0,1,0.61271
0.0,0,0.44978082
0.0,1,0.6287151
1.0,1,0.7548554
1.0,1,0.92043376
0.0,1,0.72106975
0.0,0,0.22797105
0.0,1,0.6355393
1.0,1,0.9057953
0.0,0,0.16848525
1.0,1,0.6531682
1.0,1,0.5532762
0.0,1,0.84171325
0.0,0,0.14217976
0.0,1,0.78001016
0.0,0,0.2213805
0.0,1,0.6852785
0.0,0,0.17745598
1.0,1,0.77374065
1.0,1,0.8019863
1.0,0,0.3781441
1.0,1,0.721411
0.0,0,0.2942057
0.0,0,0.33148617
1.0,1,0.7129593
1.0,1,0.69007504
0.0,0,0.2544485
0.0,0,0.387201
1.0,1,0.68057007
0.0,0,0.38360363
0.0,0,0.1519263
0.0,1,0.7103062
1.0,0,0.4580837
0.0,0,0.29702312
0.0,0,0.01572935
0.0,0,0.34895083
1.0,1,0.59474295
1.0,1,0.76216763
0.0,1,0.7827735
1.0,0,0.15635255
0.0,0,0.20865476
0.0,1,0.61888033
1.0,1,0.5420429
1.0,0,0.4370097
0.0,1,0.7066239
0.0,0,0.081531234
1.0,1,0.6087149
1.0,1,0.77650803
1.0,1,0.8350807
0.0,0,0.15067093
0.0,0,0.24860497
1.0,0,0.32511407
1.0,1,0.5747534
1.0,1,0.70729244
1.0,1,0.58232355
0.0,0,0.026910735
0.0,1,0.6676701
1.0,0,0.45576212
1.0,1,0.7970451
0.0,1,0.6150971
0.0,0,0.47577542
1.0,1,0.85891074
1.0,1,0.7000523
1.0,0,0.35829115
0.0,1,0.6536779
0.0,1,0.6251608
0.0,0,0.35175663
0.0,0,0.13247594
0.0,0,0.23707792
1.0,1,0.850902
1.0,1,0.868211
0.0,1,0.6391992
1.0,1,0.5165982
1.0,0,0.11296415
1.0,0,0.40619603
0.0,0,0.42077798
1.0,1,0.7885803
1.0,1,0.73079777
0.0,0,0.0515511
0.0,1,0.7064009
0.0,1,0.7609587
1.0,1,0.693428
0.0,0,0.44317064
1.0,0,0.31985682
1.0,0,0.4954369
0.0,1,0.57437205
1.0,1,0.55705595
1.0,1,0.5867948
0.0,1,0.66946816
1.0,1,0.74012876
1.0,1,0.75349265
0.0,0,0.20817883
1.0,0,0.4503434
0.0,1,0.71020806
1.0,1,0.617061
1.0,1,0.8393528
1.0,1,0.5454839
0.0,1,0.500895
1.0,1,0.65016484
1.0,0,0.49600792
0.0,0,0.2647286
0.0,1,0.8188353
1.0,1,0.7446664
0.0,0,0.025655048
1.0,1,0.8244074
0.0,0,0.1226698
1.0,1,0.6334485
0.0,1,0.5149226
1.0,1,0.5482948
0.0,0,0.263158
0.0,1,0.62284166
0.0,0,0.057628047
0.0,0,0.18934327
1.0,1,0.7675123
1.0,1,0.5687228
1.0,1,0.7748121
0.0,0,0.25644514
1.0,1,0.92326087
0.0,0,0.18873285
0.0,0,0.13581102
0.0,0,0.47901997
0.0,0,0.42913452
1.0,1,0.7622523
0.0,0,0.081470594
1.0,1,0.67460126
0.0,0,0.07363539
1.0,1,0.9381049
1.0,0,0.4722994
1.0,0,0.3777589
0.0,1,0.6995905
1.0,1,0.5461811
1.0,1,0.7388976
0.0,0,0.35168475
0.0,1,0.5077258
0.0,1,0.82109576
0.0,0,0.36111972
1.0,1,0.6052926
0.0,0,0.050482675
0.0,1,0.63497204
0.0,0,0.19670936
1.0,0,0.4588391
1.0,0,0.2269983
0.0,0,0.2852452
0.0,1,0.5333036
0.0,0,0.043974794
0.0,0,0.043597467
0.0,0,0.11754117
0.0,0,0.43797877
0.0,0,0.057777114
0.0,1,0.55385274
1.0,1,0.6361334
1.0,1,0.80466247
0.0,0,0.1738796
1.0,0,0.2828659
0.0,1,0.7221166
1.0,1,0.8995768
1.0,1,0.67953706
1.0,1,0.73532796
1.0,0,0.3462327
1.0,0,0.46643126
0.0,0,0.12342983
0.0,0,0.42686394
1.0,1,0.79061544
0.0,1,0.65421563
0.0,0,0.03450328
1.0,1,0.5624571
0.0,0,0.16990525
0.0,1,0.8056012
0.0,0,0.4674624
0.0,1,0.782661
1.0,1,0.767455
1.0,1,0.85267645
1.0,1,0.614215
0.0,1,0.8128704
1.0,0,0.47901997
1.0,1,0.874611
1.0,0,0.10239673
1.0,1,0.6492559
1.0,1,0.78221107
1.0,1,0.749698
0.0,1,0.65628284
0.0,0,0.10382136
1.0,1,0.56234837
1.0,1,0.7729287
1.0,1,0.80907893
0.0,1,0.5082023
1.0,1,0.880684
1.0,1,0.77385646
0.0,0,0.41244102
0.0,1,0.743303
1.0,1,0.66386396
1.0,1,0.845331
0.0,0,0.061214685
0.0,1,0.71980447
1.0,1,0.6311461
1.0,1,0.5935042
1.0,1,0.78826636
1.0,0,0.35419902
1.0,1,0.75585
0.0,0,0.4229795
1.0,1,0.7070188
1.0,1,0.719521
1.0,0,0.064579286
0.0,0,0.2645544
1.0,1,0.6973654
0.0,1,0.6948048
1.0,1,0.6457162
1.0,1,0.8507674
0.0,0,0.18985462
0.0,0,0.023787593
0.0,0,0.16080388
1.0,1,0.8616921
1.0,0,0.27631518
0.0,0,0.47047195
0.0,0,0.44655344
0.0,0,0.18717751
0.0,0,0.42782742
0.0,0,0.22004059
1.0,1,0.7627078
0.0,0,0.33838823
1.0,1,0.7440302
0.0,1,0.6771375
0.0,0,0.36800528
0.0,1,0.7530863
0.0,0,0.0242242
1.0,1,0.6231474
1.0,0,0.214734
0.0,1,0.718592
0.0,0,0.49104217
0.0,1,0.7211616
1.0,1,0.7515728
1.0,1,0.62266976
1.0,0,0.28424832
1.0,0,0.45005658
1.0,1,0.56781846
0.0,0,0.45933107
1.0,0,0.49098787
0.0,0,0.27417356
0.0,0,0.07611424
1.0,1,0.7477835
0.0,1,0.51577914
0.0,0,0.1059778
0.0,0,0.024331197
0.0,0,0.04372029
1.0,1,0.79586923
1.0,1,0.7792422
1.0,1,0.6418854
1.0,0,0.3642884
1.0,1,0.7584641
1.0,1,0.6699874
0.0,0,0.4858325
1.0,1,0.58056414
1.0,1,0.7584641
1.0,1,0.7852968
1.0,1,0.6052926
1.0,0,0.18603124
1.0,1,0.9271071
0.0,0,0.4473437
1.0,0,0.46947923
0.0,0,0.04226824
1.0,1,0.701344
0.0,0,0.03525262
1.0,1,0.64566636
1.0,1,0.85177517
0.0,0,0.1810376
1.0,0,0.07738678
0.0,1,0.8035811
1.0,1,0.5854088
0.0,0,0.14202337
1.0,1,0.76645094
1.0,1,0.8971308
0.0,0,0.06689212
0.0,0,0.11878274
1.0,1,0.7969585
0.0,0,0.4144012
0.0,0,0.021898866
1.0,0,0.3624386
0.0,0,0.18557337
0.0,1,0.5015485
1.0,1,0.7328541
1.0,0,0.34961215
0.0,0,0.043597467
1.0,1,0.7385676
1.0,1,0.5968426
0.0,0,0.2524001
0.0,0,0.0723033
1.0,1,0.7356119
1.0,1,0.6581418
0.0,0,0.19026619
1.0,1,0.73647857
1.0,1,0.82166773
0.0,0,0.07681145
1.0,1,0.7569966
1.0,1,0.57675844
1.0,1,0.6643991
0.0,1,0.6391992
1.0,0,0.19370364
1.0,1,0.55799794
0.0,1,0.65873826
0.0,1,0.752404
0.0,0,0.10352524
1.0,0,0.48832157
0.0,0,0.2645544
1.0,1,0.65272456
0.0,1,0.81458837
0.0,0,0.25162372
0.0,0,0.18675877
0.0,0,0.4016526
0.0,0,0.14226498
0.0,1,0.6727815
0.0,0,0.15481462
0.0,0,0.020389674
1.0,0,0.1804318
0.0,0,0.18249117
1.0,1,0.686765
1.0,1,0.9370699
0.0,1,0.6461306
0.0,0,0.040565252
1.0,1,0.89580256
1.0,1,0.83620256
1.0,1,0.8276368
1.0,1,0.71321034
0.0,0,0.047199607
1.0,1,0.8908685
0.0,0,0.40938917
0.0,0,0.15294285
0.0,0,0.05074128
1.0,1,0.79567045
0.0,1,0.5311575
0.0,0,0.24100138
0.0,1,0.8079333
0.0,1,0.87100184
0.0,1,0.57086694
1.0,1,0.8164201
0.0,0,0.05524229
0.0,0,0.40687308
1.0,1,0.8289469
0.0,1,0.7447496
1.0,1,0.74657524
0.0,0,0.029669179
0.0,0,0.085755296
0.0,0,0.07831288
1.0,1,0.5681146
0.0,0,0.03137553
0.0,0,0.4112537
1.0,1,0.74459
0.0,1,0.57448125
1.0,1,0.75007224
0.0,0,0.33592469
0.0,0,0.22867586
0.0,0,0.47325343
0.0,1,0.5939732
0.0,0,0.25118148
0.0,0,0.05358183
0.0,1,0.8525402
1.0,1,0.89014477
1.0,1,0.7364968
1.0,1,0.77935475
1.0,1,0.88019526
0.0,1,0.72981787
0.0,0,0.28059065
0.0,0,0.14907409
1.0,1,0.70195645
0.0,0,0.15812905
0.0,0,0.050163433
0.0,0,0.2319099
1.0,0,0.088445604
1.0,1,0.7323046
1.0,1,0.73510724
0.0,0,0.23215203
0.0,1,0.8248825
0.0,0,0.13752314
0.0,1,0.619321
1.0,1,0.65046555
1.0,0,0.404027
0.0,1,0.6795598
1.0,1,0.6384148
1.0,1,0.8048064
1.0,1,0.7530893
0.0,0,0.3549838
0.0,0,0.050395146
1.0,1,0.71256894
1.0,1,0.8836333
1.0,1,0.5270819
0.0,0,0.1804318
1.0,1,0.90577203
0.0,0,0.020172171
0.0,0,0.3309883
1.0,1,0.59262085
1.0,1,0.730915
1.0,1,0.7096329
0.0,1,0.651048
0.0,0,0.08264636
1.0,1,0.9273008
0.0,1,0.55019367
1.0,1,0.76206565
1.0,0,0.20981544
0.0,1,0.65024257
0.0,0,0.2114248
0.0,0,0.049261287
0.0,0,0.08201629
0.0,0,0.3164272
1.0,1,0.89222646
0.0,1,0.63926727
1.0,1,0.7103783
0.0,0,0.26817316
0.0,0,0.06543725
1.0,1,0.7866167
0.0,0,0.2415763
1.0,1,0.6809406
0.0,1,0.71272254
0.0,0,0.19507751
0.0,0,0.30540323
0.0,1,0.52697915
0.0,0,0.404027
0.0,1,0.63706684
1.0,1,0.763434
1.0,1,0.82564324
0.0,0,0.19082056
0.0,1,0.6127249
0.0,1,0.65271276
1.0,1,0.7494855
1.0,0,0.4839641
0.0,0,0.34708273
1.0,1,0.582499
0.0,1,0.5416991
0.0,0,0.44978082
0.0,0,0.22043553
0.0,1,0.6894547
1.0,0,0.47894344
1.0,1,0.5882317
0.0,1,0.79221725
0.0,0,0.4931367
1.0,1,0.71422803
1.0,0,0.1555085
0.0,0,0.2589805
1.0,0,0.3524832
0.0,0,0.34025398
1.0,1,0.83305013
0.0,1,0.6483301
1.0,1,0.6250459
1.0,0,0.28576005
0.0,0,0.25736743
0.0,1,0.65272456
0.0,1,0.7171136
0.0,0,0.40889218
0.0,1,0.60440964
0.0,0,0.06172162
0.0,0,0.2942057
0.0,0,0.37362704
1.0,1,0.60157895
0.0,0,0.08022413
1.0,1,0.81456685
1.0,1,0.7077027
0.0,0,0.011062225
1.0,1,0.57738566
0.0,1,0.7535277
0.0,0,0.13642213
0.0,0,0.44319555
1.0,1,0.8600738
0.0,1,0.5120221
1.0,0,0.25573623
0.0,0,0.1353297
1.0,1,0.82807904
0.0,1,0.7009203
1.0,1,0.8849329
0.0,0,0.114185825
1.0,0,0.37273037
1.0,1,0.5078885
0.0,0,0.029366044
0.0,0,0.16935925
0.0,0,0.17093505
1.0,0,0.45339453
1.0,1,0.53895605
0.0,0,0.11328535
0.0,0,0.026527015
1.0,1,0.7691043
0.0,0,0.22352815
1.0,1,0.67953706
0.0,0,0.3988979
0.0,0,0.11438281
0.0,1,0.7822224
1.0,1,0.7709946
1.0,1,0.8326419
1.0,1,0.6448982
0.0,0,0.41917142
1.0,1,0.62203926
1.0,0,0.20300242
1.0,1,0.7498213
1.0,1,0.50768924
0.0,0,0.37033936
1.0,1,0.8131203
1.0,1,0.88104254
1.0,0,0.24098246
1.0,1,0.8276702
1.0,1,0.7219501
0.0,0,0.11149188
0.0,0,0.18985462
1.0,0,0.48505735
1.0,1,0.6354055
1.0,1,0.6978815
1.0,0,0.3413922
0.0,0,0.23114362
1.0,0,0.24920395
1.0,1,0.761817
0.0,0,0.07505379
0.0,0,0.28059065
1.0,1,0.72133267
1.0,1,0.8181665
0.0,0,0.08837888
1.0,1,0.79236656
0.0,0,0.17268102
0.0,0,0.14471175
1.0,1,0.8576173
0.0,0,0.1755255
0.0,0,0.09455372
0.0,1,0.656312
0.0,1,0.5857831
1.0,1,0.67653495
1.0,0,0.051247343
1.0,1,0.7068032
1.0,1,0.5927854
0.0,1,0.52615875
1.0,1,0.6801392
0.0,0,0.30016467
1.0,1,0.5119155
0.0,1,0.6182943
0.0,1,0.5257987
1.0,1,0.7937783
1.0,1,0.8499775
0.0,1,0.74500287
1.0,1,0.5029203
0.0,1,0.73868614
0.0,0,0.033517245
1.0,1,0.8423422
1.0,1,0.6227866
0.0,0,0.30634874
1.0,1,0.5655592
0.0,0,0.030514639
1.0,1,0.8188053
0.0,1,0.7900074
1.0,1,0.72729397
0.0,0,0.02354565
0.0,0,0.41105318
1.0,1,0.9147868
0.0,0,0.12902635
1.0,1,0.60866135
1.0,1,0.6586102
0.0,0,0.3166191
1.0,1,0.91310126
0.0,0,0.029825302
1.0,1,0.5136463
1.0,1,0.6912465
1.0,1,0.7886867
1.0,1,0.81863344
0.0,0,0.4368147
1.0,0,0.3453095
1.0,0,0.24672018
0.0,0,0.07116186
1.0,1,0.78482884
1.0,1,0.85683686
1.0,1,0.69888675
0.0,0,0.08639571
1.0,0,0.4722834
1.0,0,0.3497748
0.0,0,0.17504573
1.0,0,0.44580293
0.0,0,0.27034143
0.0,1,0.7324994
0.0,0,0.32917035
0.0,0,0.052122034
0.0,1,0.6264397
1.0,0,0.23215203
0.0,1,0.6939572
0.0,0,0.15270194
1.0,0,0.16801566
0.0,0,0.071214706
1.0,0,0.23629989
1.0,0,0.37362704
1.0,1,0.7328995
1.0,1,0.6995619
1.0,1,0.93923163
0.0,0,0.23453653
0.0,0,0.15075867
1.0,1,0.88246745
1.0,0,0.32161844
0.0,1,0.8129134
1.0,1,0.7094892
1.0,1,0.8222095
0.0,1,0.78482884
1.0,1,0.8507067
1.0,1,0.79050285
0.0,1,0.5585807
1.0,1,0.63019365
0.0,0,0.35871005
0.0,1,0.6420788
1.0,1,0.8335038
0.0,1,0.54310375
1.0,1,0.8616729
1.0,1,0.84005773
1.0,1,0.8911436
1.0,1,0.7868732
0.0,0,0.49160206
0.0,0,0.102128915
1.0,1,0.5585807
1.0,1,0.62238723
0.0,0,0.18211253
0.0,0,0.2453036
1.0,0,0.27622798
0.0,0,0.34793895
1.0,1,0.58623505
0.0,0,0.09687447
0.0,0,0.26214385
0.0,0,0.19988815
1.0,1,0.78713554
1.0,1,0.69221514
1.0,0,0.4316047
1.0,1,0.7366256
1.0,1,0.60360986
0.0,0,0.18497236
0.0,1,0.73957163
1.0,1,0.7931072
1.0,1,0.9138798
1.0,1,0.6676303
0.0,1,0.68413967
0.0,0,0.015694853
0.0,0,0.42039827
1.0,1,0.8185856
1.0,1,0.63130176
1.0,1,0.7774674
0.0,0,0.13573281
0.0,1,0.7311455
0.0,0,0.03545464
1.0,1,0.7391487
0.0,1,0.72916746
0.0,0,0.043248758
0.0,1,0.61902225
1.0,1,0.7093957
0.0,0,0.12162106
1.0,1,0.6009015
1.0,1,0.88460064
0.0,1,0.822388
0.0,0,0.03300435
0.0,1,0.7983874
0.0,1,0.64691633
0.0,1,0.62334514
0.0,0,0.28782666
1.0,1,0.8610065
1.0,0,0.24118574
1.0,1,0.604705
1.0,0,0.17965648
1.0,1,0.87869745
1.0,1,0.672859
1.0,1,0.7190472
0.0,0,0.33602834
1.0,1,0.7763202
0.0,0,0.24574135
0.0,0,0.2584482
1.0,1,0.72133213
1.0,1,0.80855656
0.0,1,0.6494055
1.0,1,0.7952937
0.0,1,0.75753164
1.0,1,0.7373139
0.0,0,0.045785177
0.0,0,0.027648581
0.0,0,0.3827502
0.0,1,0.64441353
0.0,0,0.44076982
1.0,1,0.8839649
1.0,1,0.838905
1.0,0,0.0667746
1.0,1,0.64424616
0.0,1,0.6132405
1.0,0,0.31592986
0.0,1,0.554514
0.0,1,0.6231474
0.0,1,0.80019736
1.0,1,0.7413598
1.0,1,0.5795938
0.0,0,0.48871985
0.0,1,0.63039327
0.0,0,0.1738796
1.0,1,0.584902
0.0,0,0.18136463
0.0,0,0.29631326
1.0,1,0.61096334
1.0,1,0.87026006
0.0,0,0.01726693
1.0,1,0.69007504
0.0,0,0.13787933
0.0,0,0.37966174
0.0,1,0.6891303
1.0,1,0.8662822
1.0,0,0.42771643
0.0,0,0.095766634
1.0,1,0.7324512
1.0,1,0.7371583
1.0,1,0.6699874
1.0,1,0.7161605
1.0,1,0.7881614
0.0,0,0.30453777
1.0,1,0.73252434
1.0,1,0.8867641
1.0,0,0.4016526
1.0,1,0.8679
1.0,1,0.55520034
0.0,1,0.82925445
1.0,1,0.81152225
1.0,1,0.76368
1.0,1,0.71819097
0.0,1,0.56472033
0.0,0,0.08435811
0.0,1,0.510783
1.0,1,0.5694033
1.0,1,0.8067317
1.0,1,0.7977797
0.0,1,0.6126308
1.0,0,0.41635355
1.0,1,0.81262046
1.0,1,0.6991376
0.0,0,0.43941283
0.0,0,0.014475586
1.0,1,0.6098624
0.0,1,0.8040803
0.0,0,0.14290214
0.0,0,0.25759757
1.0,0,0.31606305
0.0,0,0.11091567
1.0,1,0.7372709
0.0,0,0.47047925
1.0,0,0.47362298
1.0,1,0.83249164
1.0,0,0.25194293
1.0,1,0.86643296
1.0,1,0.6894438
0.0,0,0.3586974
0.0,1,0.5446257
0.0,0,0.18249117
0.0,0,0.2346954
1.0,1,0.8653098
0.0,0,0.3352148
1.0,0,0.46579528
0.0,1,0.6992074
1.0,1,0.85258347
0.0,0,0.06211907
0.0,0,0.11338417
1.0,1,0.88829684
1.0,0,0.14391798
1.0,1,0.5420429
0.0,0,0.1252476
0.0,0,0.18039644
0.0,0,0.16359307
0.0,0,0.4977225
0.0,0,0.1226698
0.0,0,0.052989844
1.0,1,0.64036566
1.0,0,0.22778423
1.0,1,0.826409
0.0,1,0.58545196
0.0,1,0.6361612
1.0,1,0.783656
1.0,1,0.5426971
0.0,0,0.25825673
1.0,1,0.56827444
1.0,1,0.5745129
1.0,1,0.79250634
0.0,0,0.05298983
1.0,1,0.6935675
1.0,1,0.5035776
1.0,1,0.8411513
1.0,1,0.6397692
0.0,1,0.7673524
0.0,0,0.4526678
0.0,1,0.53958285
0.0,1,0.6829164
0.0,0,0.35175663
1.0,1,0.8897844
1.0,1,0.7497644
1.0,1,0.78901446
1.0,1,0.76451784
1.0,1,0.6861416
0.0,1,0.55413055
1.0,0,0.36174896
0.0,1,0.81110793
0.0,1,0.6863712
0.0,1,0.81001407
1.0,1,0.79331785
1.0,1,0.8493886
0.0,0,0.11470442
1.0,1,0.86266404
1.0,1,0.5158657
1.0,1,0.9045422
0.0,0,0.064558774
0.0,0,0.12501861
1.0,1,0.863866
0.0,1,0.53349054
1.0,1,0.60222685
1.0,0,0.48382825
0.0,0,0.064579286
0.0,1,0.760571
1.0,1,0.67206854
0.0,0,0.0611448
1.0,0,0.33709815
1.0,1,0.55188805
1.0,1,0.71422106
0.0,0,0.19235328
1.0,1,0.8961635
1.0,1,0.79744494
0.0,0,0.19412532
1.0,1,0.6446889
0.0,0,0.40199763
0.0,1,0.83606476
0.0,0,0.49995244
1.0,1,0.6907988
1.0,0,0.45391616
1.0,0,0.49107978
1.0,0,0.44614756
0.0,0,0.3328298
1.0,1,0.7410163
1.0,0,0.33863366
0.0,1,0.58288664
0.0,1,0.65958977
0.0,0,0.23817553
0.0,1,0.6323247
1.0,1,0.7698302
1.0,1,0.6116627
0.0,0,0.29631326
0.0,0,0.06993898
0.0,1,0.7335294
1.0,1,0.7889708
1.0,0,0.30018616
0.0,0,0.033435486
1.0,1,0.9222412
1.0,1,0.6486311
1.0,1,0.91097295
1.0,1,0.8147272
0.0,0,0.2496677
0.0,0,0.43420932
1.0,1,0.76268584
1.0,0,0.38253146
1.0,1,0.764097
0.0,0,0.01938574
1.0,1,0.6102311
1.0,1,0.7179849
0.0,0,0.063572705
0.0,0,0.2111701
0.0,0,0.35285345
0.0,0,0.12661667
1.0,1,0.7200092
1.0,0,0.14226496
0.0,0,0.47229588
0.0,1,0.6817861
1.0,1,0.7774083
0.0,1,0.55592304
0.0,1,0.73596525
0.0,1,0.762341
0.0,0,0.28059065
1.0,0,0.22850981
1.0,1,0.78954184
1.0,1,0.75872386
1.0,1,0.55317235
1.0,0,0.11971149
0.0,1,0.7076322
1.0,0,0.20806536
1.0,1,0.7271642
1.0,1,0.63310015
1.0,1,0.6791815
0.0,0,0.05725753
1.0,1,0.7069958
0.0,1,0.6764476
0.0,0,0.2720474
0.0,0,0.40547955
0.0,0,0.062666826
0.0,1,0.6814034
1.0,0,0.28822887
0.0,1,0.7640622
1.0,1,0.7272348
0.0,0,0.13940957
1.0,0,0.43479705
1.0,1,0.67556304
1.0,1,0.9234148
0.0,1,0.6365151
0.0,0,0.39646095
0.0,1,0.5696554
0.0,0,0.07110668
0.0,0,0.016579995
0.0,0,0.15155677
1.0,1,0.50216806
1.0,0,0.41324273
0.0,0,0.26528555
1.0,1,0.85607177
0.0,1,0.8566317
1.0,0,0.15190761
0.0,1,0.7009944
0.0,0,0.12075869
0.0,0,0.10063704
1.0,1,0.8834203
1.0,1,0.6103259
1.0,1,0.57149106
0.0,0,0.11069549
1.0,1,0.90748394
0.0,0,0.107241794
1.0,1,0.73351127
0.0,0,0.16359724
1.0,0,0.36878258
0.0,1,0.7094531
0.0,0,0.15382732
0.0,0,0.3772248
1.0,1,0.7096754
0.0,0,0.4842134
1.0,0,0.036220558
1.0,1,0.68592596
0.0,0,0.21457352
0.0,0,0.45301253
0.0,0,0.25218782
1.0,0,0.32855982
1.0,1,0.6491247
0.0,0,0.04968556
1.0,1,0.5712231
0.0,0,0.041403003
1.0,1,0.7539117
0.0,0,0.47990176
0.0,1,0.6004095
1.0,1,0.5130026
0.0,0,0.066605516
0.0,0,0.21074179
1.0,1,0.8658887
1.0,1,0.60317856
